Product_Row_ID,Category_Row_ID,Location_Row_ID,Customer_Row_ID,Calender_Row_ID,Shipping_Row_ID,Date,Country,Segment,Sales,Category
801,801,801,801,801,801,20-02-2018,United States,Corporate,22.23,Furniture
803,803,803,803,803,803,18-08-2017,United States,Corporate,355.32,Office Supplies
804,804,804,804,804,804,12-03-2017,United States,Corporate,12.96,Office Supplies
805,805,805,805,805,805,22-04-2018,United States,Consumer,18.28,Furniture
806,806,806,806,806,806,01-11-2015,United States,Consumer,43.176,Office Supplies
808,808,808,808,808,808,03-02-2016,United States,Consumer,28.4,Furniture
810,810,810,810,810,810,13-10-2015,United States,Consumer,11.52,Office Supplies
814,814,814,814,814,814,14-05-2018,United States,Consumer,18.28,Furniture
816,816,816,816,816,816,20-03-2016,United States,Corporate,51.84,Office Supplies
817,817,817,817,817,817,15-09-2017,United States,Consumer,5.344,Office Supplies
818,818,818,818,818,818,28-06-2015,United States,Consumer,41.472,Office Supplies
823,823,823,823,823,823,20-06-2018,United States,Consumer,239.97,Technology
825,825,825,825,825,825,09-05-2015,United States,Consumer,67.8,Technology
827,827,827,827,827,827,21-08-2018,United States,Consumer,35,Office Supplies
830,830,830,830,830,830,16-06-2018,United States,Consumer,301.96,Furniture
834,834,834,834,834,834,23-07-2017,United States,Corporate,35.216,Office Supplies
837,837,837,837,837,837,08-09-2015,United States,Consumer,51.184,Office Supplies
838,838,838,838,838,838,04-11-2018,United States,Home Office,9.664,Office Supplies
839,839,839,839,839,839,07-03-2017,United States,Corporate,21.072,Technology
840,840,840,840,840,840,20-11-2016,United States,Corporate,60.45,Office Supplies
843,843,843,843,843,843,07-11-2017,United States,Corporate,37.44,Office Supplies
847,847,847,847,847,847,13-10-2016,United States,Consumer,83.72,Technology
849,849,849,849,849,849,01-01-2018,United States,Consumer,48.896,Furniture
850,850,850,850,850,850,07-02-2015,United States,Corporate,115.36,Technology
851,851,851,851,851,851,20-06-2017,United States,Corporate,5.16,Office Supplies
853,853,853,853,853,853,28-05-2017,United States,Consumer,185.88,Office Supplies
854,854,854,854,854,854,19-02-2017,United States,Consumer,44.46,Furniture
856,856,856,856,856,856,03-08-2015,United States,Consumer,39.96,Office Supplies
859,859,859,859,859,859,10-04-2018,United States,Home Office,7.61,Office Supplies
861,861,861,861,861,861,09-06-2015,United States,Consumer,7.36,Office Supplies
863,863,863,863,863,863,05-01-2017,United States,Corporate,191.472,Technology
866,866,866,866,866,866,10-01-2015,United States,Corporate,2.89,Office Supplies
868,868,868,868,868,868,29-09-2017,United States,Corporate,15.936,Office Supplies
869,869,869,869,869,869,06-04-2015,United States,Corporate,44.91,Office Supplies
870,870,870,870,870,870,03-09-2017,United States,Home Office,1141.47,Office Supplies
872,872,872,872,872,872,19-10-2016,United States,Consumer,34.44,Office Supplies
873,873,873,873,873,873,10-12-2015,United States,Consumer,11.36,Office Supplies
875,875,875,875,875,875,25-08-2018,United States,Consumer,192.16,Office Supplies
876,876,876,876,876,876,17-01-2017,United States,Home Office,322.59,Furniture
879,879,879,879,879,879,17-09-2015,United States,Home Office,5.892,Office Supplies
880,880,880,880,880,880,30-11-2018,United States,Home Office,68.472,Office Supplies
882,882,882,882,882,882,09-10-2016,United States,Consumer,30.84,Office Supplies
883,883,883,883,883,883,23-12-2018,United States,Consumer,13.48,Office Supplies
884,884,884,884,884,884,22-10-2017,United States,Home Office,31.4,Furniture
885,885,885,885,885,885,29-04-2015,United States,Consumer,17.46,Furniture
886,886,886,886,886,886,25-04-2016,United States,Corporate,13.944,Office Supplies
887,887,887,887,887,887,26-06-2018,United States,Consumer,83.76,Office Supplies
888,888,888,888,888,888,14-10-2018,United States,Home Office,37.66,Office Supplies
889,889,889,889,889,889,09-12-2015,United States,Corporate,34.68,Office Supplies
890,890,890,890,890,890,20-06-2018,United States,Consumer,149.95,Technology
892,892,892,892,892,892,26-06-2018,United States,Home Office,4.54,Office Supplies
895,895,895,895,895,895,10-11-2017,United States,Corporate,155.82,Office Supplies
897,897,897,897,897,897,03-10-2017,United States,Consumer,15.648,Office Supplies
898,898,898,898,898,898,09-09-2015,United States,Consumer,103.6,Office Supplies
899,899,899,899,899,899,29-10-2018,United States,Corporate,46.96,Office Supplies
900,900,900,900,900,900,10-04-2017,United States,Corporate,8.904,Office Supplies
901,901,901,901,901,901,11-11-2018,United States,Consumer,10.44,Office Supplies
903,903,903,903,903,903,15-09-2018,United States,Consumer,323.976,Technology
904,904,904,904,904,904,08-04-2017,United States,Consumer,20.04,Office Supplies
907,907,907,907,907,907,30-12-2018,United States,Consumer,323.136,Furniture
910,910,910,910,910,910,02-09-2018,United States,Home Office,1199.8,Technology
913,913,913,913,913,913,31-05-2016,United States,Home Office,22.2,Furniture
914,914,914,914,914,914,27-11-2018,United States,Corporate,46.94,Furniture
916,916,916,916,916,916,15-06-2015,United States,Corporate,99.918,Furniture
919,919,919,919,919,919,05-03-2017,United States,Corporate,149.352,Office Supplies
921,921,921,921,921,921,05-12-2015,United States,Consumer,24.56,Office Supplies
922,922,922,922,922,922,11-04-2016,United States,Consumer,85.14,Technology
925,925,925,925,925,925,15-09-2017,United States,Corporate,841.568,Office Supplies
926,926,926,926,926,926,13-09-2015,United States,Consumer,15.552,Office Supplies
928,928,928,928,928,928,05-10-2016,United States,Home Office,46.2,Office Supplies
930,930,930,930,930,930,14-04-2018,United States,Consumer,14.592,Office Supplies
933,933,933,933,933,933,02-09-2018,United States,Consumer,12.192,Office Supplies
934,934,934,934,934,934,20-06-2017,United States,Home Office,45.056,Office Supplies
938,938,938,938,938,938,05-11-2018,United States,Corporate,159.99,Technology
939,939,939,939,939,939,13-12-2016,United States,Corporate,12.96,Office Supplies
941,941,941,941,941,941,19-06-2017,United States,Corporate,17.12,Office Supplies
942,942,942,942,942,942,13-12-2017,United States,Corporate,6.096,Office Supplies
944,944,944,944,944,944,29-05-2016,United States,Consumer,32.4,Office Supplies
947,947,947,947,947,947,26-07-2016,United States,Consumer,393.165,Furniture
948,948,948,948,948,948,28-11-2018,United States,Home Office,516.488,Furniture
953,953,953,953,953,953,03-04-2018,United States,Consumer,25.472,Furniture
954,954,954,954,954,954,28-12-2018,United States,Consumer,27.168,Office Supplies
956,956,956,956,956,956,30-11-2018,United States,Consumer,173.8,Office Supplies
957,957,957,957,957,957,15-05-2018,United States,Consumer,29.592,Technology
960,960,960,960,960,960,22-09-2016,United States,Consumer,204.6,Furniture
961,961,961,961,961,961,14-11-2018,United States,Corporate,321.568,Furniture
962,962,962,962,962,962,27-11-2016,United States,Home Office,6.24,Office Supplies
963,963,963,963,963,963,01-09-2017,United States,Corporate,21.88,Office Supplies
964,964,964,964,964,964,22-09-2015,United States,Consumer,4.608,Office Supplies
965,965,965,965,965,965,09-04-2018,United States,Home Office,9.82,Office Supplies
971,971,971,971,971,971,16-01-2015,United States,Consumer,127.104,Furniture
975,975,975,975,975,975,05-10-2018,United States,Home Office,160.93,Technology
977,977,977,977,977,977,09-07-2018,United States,Consumer,1.08,Office Supplies
978,978,978,978,978,978,07-01-2018,United States,Corporate,3059.982,Technology
979,979,979,979,979,979,30-05-2017,United States,Consumer,3.282,Office Supplies
980,980,980,980,980,980,09-12-2016,United States,Corporate,34.02,Office Supplies
981,981,981,981,981,981,03-10-2017,United States,Consumer,599.292,Furniture
982,982,982,982,982,982,11-11-2015,United States,Consumer,3.392,Office Supplies
985,985,985,985,985,985,29-09-2018,United States,Home Office,7.968,Office Supplies
988,988,988,988,988,988,10-03-2016,United States,Consumer,1.112,Office Supplies
989,989,989,989,989,989,21-05-2018,United States,Corporate,520.05,Furniture
991,991,991,991,991,991,29-03-2016,United States,Home Office,1166.92,Furniture
992,992,992,992,992,992,09-09-2017,United States,Consumer,14.624,Office Supplies
993,993,993,993,993,993,26-08-2017,United States,Consumer,10.23,Office Supplies
995,995,995,995,995,995,21-05-2015,United States,Corporate,2715.93,Office Supplies
997,997,997,997,997,997,28-10-2016,United States,Consumer,10.67,Office Supplies
1001,1001,1001,1001,1001,1001,13-11-2017,United States,Home Office,44.02,Office Supplies
1002,1002,1002,1002,1002,1002,31-07-2016,United States,Consumer,2309.65,Technology
1005,1005,1005,1005,1005,1005,27-08-2016,United States,Consumer,484.65,Office Supplies
1006,1006,1006,1006,1006,1006,13-11-2016,United States,Consumer,115.296,Office Supplies
1007,1007,1007,1007,1007,1007,06-11-2016,United States,Consumer,7.08,Office Supplies
1009,1009,1009,1009,1009,1009,26-12-2018,United States,Consumer,44.75,Office Supplies
1010,1010,1010,1010,1010,1010,01-08-2018,United States,Consumer,95.984,Technology
1011,1011,1011,1011,1011,1011,24-11-2015,United States,Consumer,151.72,Furniture
1012,1012,1012,1012,1012,1012,17-06-2018,United States,Consumer,155.25,Furniture
1014,1014,1014,1014,1014,1014,21-12-2016,United States,Consumer,1618.37,Furniture
1016,1016,1016,1016,1016,1016,17-09-2016,United States,Home Office,32.4,Office Supplies
1017,1017,1017,1017,1017,1017,06-07-2016,United States,Corporate,13.96,Furniture
1021,1021,1021,1021,1021,1021,27-04-2016,United States,Consumer,22.74,Office Supplies
1024,1024,1024,1024,1024,1024,16-06-2016,United States,Consumer,6.208,Office Supplies
1025,1025,1025,1025,1025,1025,17-12-2018,United States,Home Office,11.808,Office Supplies
1026,1026,1026,1026,1026,1026,11-01-2017,United States,Home Office,15.552,Office Supplies
1029,1029,1029,1029,1029,1029,11-07-2015,United States,Corporate,177.2,Office Supplies
1034,1034,1034,1034,1034,1034,20-11-2017,United States,Consumer,15.696,Office Supplies
1037,1037,1037,1037,1037,1037,22-04-2017,United States,Home Office,86.62,Furniture
1038,1038,1038,1038,1038,1038,13-06-2016,United States,Consumer,36.624,Office Supplies
1039,1039,1039,1039,1039,1039,20-11-2018,United States,Consumer,23.968,Office Supplies
1041,1041,1041,1041,1041,1041,20-03-2017,United States,Home Office,697.16,Furniture
1042,1042,1042,1042,1042,1042,06-09-2017,United States,Consumer,31.86,Technology
1044,1044,1044,1044,1044,1044,09-07-2018,United States,Corporate,8.84,Office Supplies
1046,1046,1046,1046,1046,1046,12-10-2018,United States,Home Office,254.604,Furniture
1047,1047,1047,1047,1047,1047,08-03-2017,United States,Consumer,1363.96,Technology
1049,1049,1049,1049,1049,1049,27-05-2015,United States,Consumer,1113.504,Technology
1051,1051,1051,1051,1051,1051,03-07-2016,United States,Corporate,168.464,Furniture
1054,1054,1054,1054,1054,1054,04-04-2016,United States,Home Office,11.16,Office Supplies
1058,1058,1058,1058,1058,1058,10-12-2018,United States,Corporate,19.936,Office Supplies
1060,1060,1060,1060,1060,1060,24-11-2017,United States,Home Office,4.416,Office Supplies
1061,1061,1061,1061,1061,1061,23-03-2016,United States,Consumer,107.772,Furniture
1062,1062,1062,1062,1062,1062,16-04-2016,United States,Corporate,45.216,Office Supplies
1068,1068,1068,1068,1068,1068,01-10-2017,United States,Consumer,194.848,Furniture
1069,1069,1069,1069,1069,1069,28-09-2018,United States,Consumer,1.744,Office Supplies
1070,1070,1070,1070,1070,1070,25-07-2016,United States,Home Office,25.176,Office Supplies
1071,1071,1071,1071,1071,1071,20-11-2016,United States,Home Office,19.46,Office Supplies
1072,1072,1072,1072,1072,1072,28-04-2017,United States,Home Office,29.472,Office Supplies
1073,1073,1073,1073,1073,1073,14-11-2018,United States,Consumer,8.64,Office Supplies
1074,1074,1074,1074,1074,1074,12-11-2017,United States,Consumer,6.27,Office Supplies
1077,1077,1077,1077,1077,1077,29-09-2017,United States,Home Office,40.88,Office Supplies
1078,1078,1078,1078,1078,1078,23-09-2018,United States,Consumer,119.96,Office Supplies
1081,1081,1081,1081,1081,1081,29-11-2016,United States,Corporate,19.92,Office Supplies
1083,1083,1083,1083,1083,1083,01-03-2017,United States,Consumer,836.592,Furniture
1087,1087,1087,1087,1087,1087,12-08-2017,United States,Consumer,6.48,Office Supplies
1088,1088,1088,1088,1088,1088,15-08-2017,United States,Corporate,71.976,Technology
1090,1090,1090,1090,1090,1090,04-06-2018,United States,Corporate,31.984,Furniture
1092,1092,1092,1092,1092,1092,06-12-2016,United States,Consumer,120.15,Office Supplies
1094,1094,1094,1094,1094,1094,27-12-2016,United States,Home Office,28.9,Office Supplies
1096,1096,1096,1096,1096,1096,21-01-2018,United States,Home Office,348.208,Office Supplies
1098,1098,1098,1098,1098,1098,25-06-2015,United States,Corporate,447.84,Furniture
1099,1099,1099,1099,1099,1099,14-06-2017,United States,Home Office,7.04,Office Supplies
1103,1103,1103,1103,1103,1103,21-04-2018,United States,Consumer,2.694,Office Supplies
1105,1105,1105,1105,1105,1105,21-10-2017,United States,Consumer,22.92,Office Supplies
1106,1106,1106,1106,1106,1106,19-11-2017,United States,Consumer,100.704,Office Supplies
1114,1114,1114,1114,1114,1114,18-12-2018,United States,Consumer,46.672,Office Supplies
1117,1117,1117,1117,1117,1117,22-07-2017,United States,Corporate,6.3,Office Supplies
1118,1118,1118,1118,1118,1118,04-09-2016,United States,Consumer,279.9,Office Supplies
1122,1122,1122,1122,1122,1122,20-01-2015,United States,Consumer,699.93,Technology
1128,1128,1128,1128,1128,1128,02-03-2016,United States,Home Office,10.16,Office Supplies
1130,1130,1130,1130,1130,1130,12-04-2017,United States,Consumer,343.92,Furniture
1133,1133,1133,1133,1133,1133,06-12-2017,United States,Corporate,19.44,Office Supplies
1134,1134,1134,1134,1134,1134,05-06-2017,United States,Home Office,124.608,Office Supplies
1136,1136,1136,1136,1136,1136,11-12-2017,United States,Consumer,85.224,Office Supplies
1137,1137,1137,1137,1137,1137,12-11-2017,United States,Corporate,287.52,Office Supplies
1142,1142,1142,1142,1142,1142,29-09-2015,United States,Consumer,204.6,Furniture
1147,1147,1147,1147,1147,1147,04-04-2016,United States,Consumer,644.076,Office Supplies
1152,1152,1152,1152,1152,1152,08-05-2016,United States,Corporate,8.352,Furniture
1153,1153,1153,1153,1153,1153,31-12-2017,United States,Corporate,3.64,Office Supplies
1155,1155,1155,1155,1155,1155,20-12-2015,United States,Home Office,122.48,Office Supplies
1159,1159,1159,1159,1159,1159,02-07-2017,United States,Corporate,195.184,Furniture
1160,1160,1160,1160,1160,1160,29-06-2018,United States,Consumer,362.94,Office Supplies
1162,1162,1162,1162,1162,1162,01-09-2015,United States,Consumer,53.94,Office Supplies
1163,1163,1163,1163,1163,1163,03-03-2015,United States,Home Office,9.99,Technology
1166,1166,1166,1166,1166,1166,04-05-2015,United States,Consumer,46.8,Office Supplies
1167,1167,1167,1167,1167,1167,02-11-2016,United States,Consumer,447.93,Technology
1168,1168,1168,1168,1168,1168,08-12-2018,United States,Consumer,109.48,Furniture
1172,1172,1172,1172,1172,1172,10-03-2015,United States,Consumer,22.38,Office Supplies
1173,1173,1173,1173,1173,1173,21-04-2015,United States,Consumer,16.52,Office Supplies
