Order_Row_ID,Order_ID,Order_Date,Sales
1330,CA-2017-142762,23-05-2017,37.05
1331,CA-2018-127705,02-06-2018,2.97
1333,CA-2015-122567,16-02-2015,1.08
1335,CA-2015-121664,06-05-2015,140.736
1336,CA-2017-122133,16-05-2017,552.56
1337,US-2018-123281,02-04-2018,25.11
1338,CA-2018-100524,31-03-2018,29.78
1341,CA-2018-113481,02-01-2018,695.7
1344,CA-2016-131758,28-05-2016,47.82
1346,CA-2015-118339,17-03-2015,93.78
1351,CA-2015-153976,03-10-2015,258.279
1352,CA-2017-162901,28-03-2017,31.4
1353,CA-2018-162978,04-05-2018,183.96
1356,US-2015-160444,05-07-2015,220.776
1358,CA-2017-145247,05-05-2017,79.14
1359,CA-2018-160045,26-04-2018,1.988
1360,US-2015-151925,26-09-2015,145.568
1361,CA-2018-125199,19-10-2018,123.256
1364,US-2018-155425,10-11-2018,38.388
1369,CA-2018-133249,08-07-2018,145.9
1370,US-2016-103471,24-12-2016,590.058
1372,CA-2018-136672,07-03-2018,49.08
1373,US-2015-157021,01-04-2015,29.6
1375,CA-2016-120362,14-09-2016,912.75
1376,CA-2015-126361,04-08-2015,1089.75
1382,US-2017-100566,03-09-2017,83.952
1383,US-2017-108504,05-02-2017,80.98
1394,CA-2018-124828,03-07-2018,9.552
1395,US-2018-117247,09-10-2018,652.45
1397,CA-2017-124485,24-11-2017,17.216
1401,CA-2017-159212,01-11-2017,21.8
1403,US-2017-161396,19-04-2017,205.176
1405,US-2015-118486,06-04-2015,10.304
1408,CA-2017-130407,02-09-2017,75.48
1410,US-2017-122245,25-09-2017,393.165
1411,CA-2018-105144,04-11-2018,23.68
1412,CA-2017-136329,09-07-2017,408.006
1414,CA-2015-146640,30-06-2015,334.768
1415,CA-2018-115994,28-01-2018,239.97
1417,CA-2016-126697,21-09-2016,946.344
1420,CA-2016-124800,26-09-2016,86.272
1427,US-2016-164448,31-10-2016,9.728
1431,CA-2018-122700,26-11-2018,220.752
1432,CA-2015-120768,19-12-2015,152.76
1435,US-2017-153129,26-12-2017,33.9
1436,CA-2018-106852,20-06-2018,31.104
1438,CA-2016-139731,15-10-2016,263.88
1440,CA-2018-122735,12-04-2018,29.7
1442,CA-2018-128160,19-12-2018,36.672
1443,CA-2018-117695,05-08-2018,13.76
1444,CA-2016-166135,01-10-2016,139.424
1445,CA-2017-133725,23-05-2017,1979.928
1446,CA-2018-102337,13-06-2018,164.736
1449,US-2015-112564,23-04-2015,2.502
1450,CA-2016-145821,01-05-2016,88.752
1451,US-2016-160150,19-07-2016,2.025
1452,CA-2017-133711,26-11-2017,70.98
1456,CA-2018-148474,12-06-2018,91.2
1458,CA-2016-111297,17-08-2016,52.2
1459,CA-2017-123722,25-09-2017,15.936
1460,CA-2015-155271,04-05-2015,27.46
1461,CA-2016-119907,01-12-2016,55.424
1462,US-2017-128902,11-03-2017,244.006
1463,CA-2017-152289,26-08-2017,159.984
1465,US-2017-104794,16-12-2017,3.68
1466,CA-2015-151708,08-08-2015,121.376
1468,CA-2016-100769,16-05-2016,255.968
1469,CA-2018-139199,09-12-2018,872.94
1472,US-2016-161466,24-09-2016,6.848
1473,CA-2018-164959,11-07-2018,8.67
1474,US-2016-105676,01-12-2016,6.688
1475,CA-2017-113138,19-11-2017,17.28
1477,US-2018-104955,19-03-2018,28.91
1478,CA-2017-121958,13-11-2017,52.136
1479,CA-2018-121468,19-11-2018,31.968
1480,US-2017-108455,02-12-2017,25.92
1483,CA-2018-101210,25-08-2018,9.728
1485,US-2017-108098,14-10-2017,177
1486,CA-2015-119032,27-11-2015,3.76
1487,CA-2016-140410,03-11-2016,1212.848
1490,CA-2015-136280,29-11-2015,5.04
1491,CA-2018-151911,30-04-2018,62.96
1492,CA-2018-166436,24-11-2018,5.88
1494,CA-2018-139661,30-10-2018,9.64
1495,CA-2015-123925,17-12-2015,40.05
1496,CA-2018-152485,04-09-2018,10.192
1499,CA-2017-141586,17-10-2017,18.16
1500,CA-2018-130386,12-11-2018,16.056
1503,CA-2017-100468,24-11-2017,33.52
1505,CA-2016-153388,01-08-2016,6.72
1507,CA-2018-154935,24-12-2018,17.88
1508,CA-2017-134208,17-09-2017,396
1509,CA-2018-108294,10-12-2018,34.5
1510,CA-2018-103611,12-09-2018,8.36
1511,CA-2018-100384,24-06-2018,385.6
1513,CA-2018-112809,18-08-2018,200.064
1516,US-2018-160759,11-12-2018,63.686
1517,CA-2018-148446,10-12-2018,1669.6
1518,CA-2015-111059,03-02-2015,83.84
1520,CA-2018-116204,11-02-2018,21.336
1521,CA-2018-109946,16-04-2018,16.52
1522,CA-2016-144806,06-12-2016,206.112
1527,CA-2017-122392,22-07-2017,4.16
1529,CA-2016-148432,07-11-2016,26.18
1531,CA-2016-103793,26-03-2016,74.352
1532,CA-2018-159884,31-08-2018,10.744
1534,CA-2017-139885,04-12-2017,212.88
1535,CA-2018-124086,10-02-2018,203.983
1536,CA-2017-112389,29-10-2017,40.74
1538,CA-2018-121888,15-09-2018,39.99
1542,CA-2015-166884,11-03-2015,8.32
1544,CA-2015-107181,04-02-2015,82.896
1546,CA-2015-150245,31-12-2015,1573.488
1547,CA-2016-111395,23-11-2016,335.52
1550,CA-2015-134278,06-07-2015,559.992
1551,US-2018-124926,13-11-2018,9.324
1552,CA-2017-159345,17-06-2017,111.96
1553,CA-2015-130274,03-05-2015,21.56
1554,CA-2018-158386,16-10-2018,124.75
1555,CA-2016-111507,06-02-2016,5.28
1556,CA-2018-120761,04-09-2018,91.96
1557,CA-2017-109176,09-05-2017,9.344
1559,CA-2016-112116,16-03-2016,171.96
1560,CA-2017-126809,09-04-2017,35.352
1561,CA-2015-105172,04-04-2015,18.9
1562,CA-2018-107293,05-09-2018,2.78
1563,US-2018-102890,30-06-2018,1044.63
1564,CA-2016-158554,09-11-2016,11.352
1565,CA-2015-116239,04-03-2015,354.9
1566,CA-2016-132101,19-03-2016,453.576
1567,CA-2016-129112,29-11-2016,21.48
1569,US-2018-152002,11-06-2018,122.97
1570,CA-2018-165029,26-11-2018,12.84
1571,US-2015-157385,23-11-2015,603.92
1575,CA-2015-101602,15-12-2015,40.68
1577,CA-2017-109057,22-04-2017,23.952
1578,CA-2017-154403,23-05-2017,4.98
1579,CA-2017-102456,27-02-2017,170.88
1580,CA-2016-131338,09-08-2016,307.98
1590,CA-2017-109911,12-05-2017,10.96
1591,US-2017-132423,15-04-2017,33.488
1593,CA-2016-122826,23-06-2016,201.568
1594,CA-2015-117317,19-10-2015,13.44
1595,CA-2016-118423,24-03-2016,359.058
1596,CA-2018-149181,08-05-2018,47.992
1597,CA-2018-132234,16-10-2018,547.3
1598,CA-2018-158876,19-11-2018,16.896
1602,CA-2017-164672,08-05-2017,211.96
1603,US-2017-132857,11-12-2017,6.672
1604,CA-2018-116645,30-11-2018,155.94
1605,US-2017-115819,19-04-2017,39.96
1611,CA-2015-156349,26-05-2015,290.666
1614,CA-2018-138380,21-12-2018,1000.02
1615,US-2017-113509,15-03-2017,83.976
1616,CA-2016-130022,10-08-2016,3.75
1619,US-2017-118780,10-09-2017,59.48
1621,CA-2018-108560,08-07-2018,198.46
1625,CA-2016-157084,19-12-2016,675.96
1627,CA-2016-164539,16-11-2016,523.25
1628,CA-2016-143119,24-09-2016,517.5
1629,CA-2018-101049,21-06-2018,17.92
1631,CA-2017-106530,08-05-2017,1006.056
1636,CA-2015-168984,26-11-2015,15.552
1639,CA-2017-157266,26-05-2017,19.44
1643,US-2015-134712,29-11-2015,12.624
1644,CA-2016-111829,19-03-2016,1247.64
1647,CA-2016-105221,01-11-2016,35.36
1649,CA-2016-120341,26-09-2016,121.104
1651,CA-2015-135699,29-08-2015,109.92
1653,US-2018-132444,18-11-2018,169.68
1658,CA-2015-127159,12-05-2015,34.79
1659,CA-2018-161809,20-01-2018,160.776
1660,CA-2018-127285,30-10-2018,88.752
1662,CA-2018-144526,30-04-2018,677.58
1664,CA-2017-128531,24-11-2017,41.92
1670,US-2016-157154,10-01-2016,1018.104
1671,CA-2018-159457,19-10-2018,16.68
1672,CA-2017-107615,22-03-2017,58.58
1673,CA-2018-111647,03-07-2018,167.968
1674,CA-2016-150560,11-12-2016,196.62
1675,CA-2016-143077,17-09-2016,21.936
1677,CA-2017-122728,18-05-2017,104.28
1679,CA-2015-122882,07-09-2015,64.784
1683,US-2017-101497,29-09-2017,18.97
1684,CA-2017-147585,07-11-2017,14.82
1685,CA-2018-149489,24-04-2018,99.28
1688,CA-2018-143798,10-12-2018,10.368
1690,CA-2015-142839,16-08-2015,853.092
1691,CA-2018-129833,09-12-2018,33.45
1693,US-2017-154361,14-03-2017,21.88
1694,US-2017-158708,26-06-2017,13.616
1695,CA-2016-156335,25-09-2016,63.96
1698,CA-2016-148376,27-12-2016,106.96
1700,CA-2015-135657,03-06-2015,515.88
1701,CA-2016-114069,13-07-2016,11.808
1704,CA-2015-139857,02-02-2015,12.35
1705,CA-2017-106306,08-03-2017,9.702
1706,CA-2016-100545,22-11-2016,11.61
1707,CA-2018-123491,30-10-2018,43.86
1713,CA-2016-145401,30-01-2016,14.304
1714,US-2018-124968,08-09-2018,765.625
1715,CA-2018-104003,07-10-2018,307.666
1716,CA-2017-154788,30-04-2017,7.712
1717,CA-2017-169943,19-05-2017,242.9
1722,US-2016-123218,20-12-2016,159.984
1725,CA-2016-127453,19-12-2016,434.352
1728,US-2018-164056,29-04-2018,1048.35
1729,CA-2017-106894,07-02-2017,100
1731,CA-2015-125136,28-09-2015,96.256
1733,US-2017-131149,10-07-2017,338.04
1735,CA-2018-101483,29-07-2018,34.848
1738,CA-2016-130204,03-09-2016,31.44
1741,CA-2015-110527,09-08-2015,20.88
1742,CA-2018-152807,30-10-2018,20.736
1746,CA-2015-133270,06-06-2015,13.36
1747,CA-2017-155670,13-08-2017,11.232
1749,US-2015-157406,25-04-2015,10.368
1751,CA-2016-139094,22-11-2016,206.962
1752,CA-2018-168837,14-10-2018,9.46
1753,CA-2018-116715,02-12-2018,559.62
1756,CA-2016-135622,08-12-2016,360.712
1758,US-2016-107349,13-07-2016,41.568
1759,CA-2015-139017,11-05-2015,46.864
1760,CA-2015-141817,05-01-2015,19.536
1761,CA-2016-130785,05-09-2016,411.332
1764,CA-2017-110254,04-08-2017,35.06
1768,US-2015-158057,22-03-2015,7.644
1770,CA-2018-146024,02-03-2018,6.976
1772,CA-2017-129686,27-11-2017,97.984
1774,CA-2015-118976,28-04-2015,20.86
1778,CA-2016-105347,24-11-2016,368.91
1780,CA-2017-124667,11-11-2017,59.97
1782,CA-2016-111094,09-07-2016,6.58
1784,CA-2018-166317,22-09-2018,219.84
1788,CA-2016-154326,15-02-2016,134.97
1791,CA-2015-102008,30-09-2015,48.94
1792,CA-2015-120474,01-12-2015,2807.84
1794,CA-2015-104773,08-12-2015,60.416
1795,CA-2017-140774,05-09-2017,107.94
1796,US-2018-139465,27-08-2018,63.84
1799,CA-2017-100965,07-07-2017,215.65
1800,CA-2017-121034,08-08-2017,11.168
1802,CA-2017-149461,13-11-2017,4.18
1803,CA-2018-158379,22-09-2018,5.607
1806,US-2017-116729,25-12-2017,2575.944
1809,CA-2017-164938,11-02-2017,69.93
1810,CA-2017-165484,23-10-2017,16.156
1812,CA-2015-132612,09-06-2015,1441.3
1813,US-2018-161193,20-11-2018,77.6
1815,CA-2016-131597,14-09-2016,170.136
1816,CA-2016-164833,04-06-2016,7.38
1818,CA-2016-125423,13-12-2016,9.96
1819,US-2015-130379,25-05-2015,75.6
1821,CA-2017-168956,16-02-2017,92.064
1825,CA-2017-167507,22-12-2017,31.32
1828,CA-2017-109344,08-02-2017,1127.976
1829,US-2016-140851,13-07-2016,38.88
1830,CA-2015-103373,18-05-2015,779.796
1831,CA-2018-145884,21-10-2018,1439.92
1833,CA-2016-131422,05-11-2016,207
1834,CA-2018-162691,01-08-2018,1439.982
1836,CA-2015-141278,21-06-2015,21.4
1837,CA-2018-122693,19-02-2018,1245.86
1838,CA-2015-117345,01-08-2015,17.544
1842,CA-2017-157763,18-07-2017,140.81
1843,CA-2016-135391,09-02-2016,40.096
1845,US-2018-113852,29-07-2018,90.57
1846,US-2018-158512,12-01-2018,40.08
1848,CA-2018-128370,10-09-2018,362.352
1850,CA-2016-160472,20-07-2016,34.76
1856,CA-2015-114643,13-06-2015,14.52
1857,US-2018-158218,12-05-2018,127.92
1859,CA-2016-121608,03-09-2016,137.62
1861,US-2018-121251,26-03-2018,257.568
1863,CA-2015-151078,12-11-2015,49.632
1864,US-2017-100839,13-10-2017,727.45
1866,US-2018-116659,12-11-2018,370.782
1867,CA-2018-118857,15-04-2018,196.45
1868,CA-2016-127110,25-06-2016,31.104
1870,CA-2017-148201,26-08-2017,6.48
1871,CA-2015-116932,21-07-2015,99.2
1874,CA-2018-142888,21-11-2018,70.98
1875,CA-2015-147914,04-06-2015,16.224
1876,US-2017-112977,10-03-2017,176.784
1877,CA-2018-112039,25-03-2018,470.376
1878,CA-2018-118885,29-12-2018,393.568
1880,US-2018-166611,28-03-2018,68.742
1881,CA-2016-109512,05-03-2016,29.34
1884,CA-2017-118570,13-11-2017,217.056
1885,CA-2018-154718,19-01-2018,6
1886,CA-2017-147578,22-04-2017,31.56
1887,CA-2015-140165,13-05-2015,7.104
1889,CA-2015-142587,21-10-2015,121.792
1891,CA-2015-157623,14-03-2015,10.56
1893,CA-2018-145310,22-12-2018,7.824
1894,CA-2017-100083,24-11-2017,24.784
1895,US-2018-108063,02-12-2018,34.65
1896,CA-2016-109197,31-12-2016,487.984
1897,CA-2018-141789,03-10-2018,1793.98
1898,CA-2015-169775,29-08-2015,29.808
1901,CA-2017-140543,29-06-2017,191.88
1902,CA-2017-151141,20-08-2017,14.78
1903,CA-2018-167094,21-10-2018,5.184
1906,CA-2018-154410,21-10-2018,909.12
1907,US-2017-150567,17-05-2017,2.952
1909,CA-2016-157959,03-02-2016,136.92
1910,CA-2018-105886,18-12-2018,18.96
1911,CA-2017-105963,15-11-2017,99.39
1912,CA-2018-121503,03-07-2018,273.896
1914,CA-2015-103366,15-01-2015,149.95
1915,CA-2018-124597,30-04-2018,4.608
1918,CA-2016-105634,08-11-2016,11.65
1919,CA-2016-123673,30-10-2016,299.9
1920,US-2018-111423,17-08-2018,895.92
1922,CA-2016-125178,03-10-2016,15.008
1923,CA-2017-156685,08-07-2017,863.64
1925,CA-2018-126865,05-12-2018,92.94
1926,CA-2018-102834,09-03-2018,199.98
1927,US-2017-139710,09-06-2017,177.48
1928,CA-2018-121538,28-11-2018,88.768
1929,US-2018-101539,16-03-2018,6.48
1932,CA-2017-152121,27-11-2017,271.992
1933,CA-2018-161200,06-08-2018,145.74
1935,CA-2018-101245,27-11-2018,244.55
1937,CA-2016-141768,25-05-2016,14.73
1938,CA-2017-112109,08-07-2017,19.968
1942,CA-2018-144064,29-08-2018,47.36
1945,CA-2017-108581,20-06-2017,95.968
1947,CA-2018-157987,02-09-2018,23.1
1959,CA-2018-110905,10-09-2018,16.2
1967,CA-2018-165841,21-12-2018,281.97
1970,CA-2018-117485,23-09-2018,291.96
1971,CA-2018-140242,06-05-2018,6.408
1973,CA-2015-148950,14-12-2015,5.104
1976,CA-2015-110408,18-10-2015,275.97
1979,CA-2016-109939,08-05-2016,5.248
1980,CA-2017-112669,14-04-2017,933.536
1982,CA-2016-119592,14-12-2016,3.76
1983,CA-2015-122749,03-12-2015,479.96
1984,CA-2015-164721,25-11-2015,320.88
1987,CA-2017-147417,25-07-2017,1439.976
1988,CA-2016-127509,09-11-2016,17.22
1992,CA-2018-111374,24-02-2018,4.956
1993,CA-2018-133648,25-06-2018,71.04
1996,US-2018-147221,02-12-2018,294.62
1998,CA-2015-131905,06-02-2015,15
2001,CA-2018-166128,11-04-2018,199.95
2003,CA-2018-163510,25-12-2018,95.94
2005,US-2018-143028,11-04-2018,11.364
2006,CA-2015-111150,31-12-2015,29.68
2008,CA-2018-165386,03-08-2018,183.372
2009,CA-2015-116407,15-11-2015,4.224
2012,CA-2016-155761,11-12-2016,159.984
2014,CA-2017-145905,18-09-2017,350.98
2017,CA-2016-113110,19-03-2016,17.568
2021,CA-2017-168354,19-09-2017,1606.23
2025,US-2018-111241,20-08-2018,239.12
2026,CA-2016-114237,13-03-2016,141.96
2027,CA-2017-113516,08-09-2017,33.024
2029,CA-2016-117961,26-11-2016,14.73
2033,CA-2017-128923,09-12-2017,9.392
2035,CA-2018-162481,25-09-2018,8.26
2037,CA-2016-119214,23-01-2016,29.04
2039,CA-2016-122287,18-06-2016,11.952
2043,CA-2016-104493,02-10-2016,57.504
2044,US-2018-158946,18-11-2018,38.864
2045,CA-2015-129168,17-08-2015,15.552
2046,CA-2017-131835,17-07-2017,162.64
2049,CA-2016-142237,11-07-2016,289.8
2055,CA-2017-136434,01-12-2017,17.31
2056,CA-2018-120376,22-12-2018,199.95
2060,CA-2015-106439,31-10-2015,11.34
2069,CA-2016-133452,13-04-2016,199.96
2071,CA-2017-146521,21-07-2017,1.941
2072,US-2018-110996,20-11-2018,283.92
2073,CA-2017-129693,26-11-2017,7.312
2074,CA-2018-122504,07-11-2018,59.97
2076,CA-2015-131051,01-12-2015,58.2
2077,CA-2018-140676,12-09-2018,39.9
2080,CA-2016-120103,24-12-2016,106.232
2083,CA-2018-104647,23-02-2018,37.44
2084,CA-2015-110352,23-11-2015,23.68
2085,CA-2017-140501,23-06-2017,122.12
2090,CA-2016-139290,26-10-2016,5.76
2091,CA-2018-166142,15-07-2018,26.55
2093,CA-2015-145926,17-11-2015,479.9
2094,CA-2016-149678,13-04-2016,12.88
2095,US-2016-164357,25-11-2016,13.12
2096,US-2017-146570,15-05-2017,511.84
2099,CA-2018-124401,07-09-2018,37.68
2101,US-2015-140116,10-03-2015,636.408
2103,CA-2015-123295,18-07-2015,259.136
2104,CA-2018-167101,24-03-2018,221.92
2106,US-2015-167633,30-09-2015,15.552
2107,US-2015-152723,26-09-2015,0.876
2108,CA-2016-164882,31-10-2016,19.98
2117,CA-2016-159786,12-10-2016,209.67
2118,CA-2017-130267,19-09-2017,159.88
2119,CA-2018-155460,13-04-2018,5.28
2121,US-2018-168690,07-01-2018,2.808
2122,CA-2018-158246,09-11-2018,215.976
2123,CA-2018-167381,22-09-2018,241.96
2125,CA-2018-144862,01-12-2018,104.68
2127,CA-2015-126032,23-06-2015,86.376
2128,CA-2016-134859,04-10-2016,64.944
2130,US-2015-114188,20-05-2015,33.28
2133,CA-2016-156524,20-11-2016,19.65
2134,CA-2016-122210,30-11-2016,152.991
2137,CA-2016-156377,31-12-2016,14.76
2139,US-2018-157896,16-11-2018,146.82
2140,CA-2015-159520,06-06-2015,149.544
2143,CA-2017-155481,01-09-2017,30.48
2146,US-2017-152051,25-06-2017,422.058
2149,CA-2015-141607,12-12-2015,43.31
2150,CA-2018-102771,31-03-2018,84.95
2151,US-2018-139969,19-11-2018,233.058
2152,CA-2015-167360,24-11-2015,111.79
2153,CA-2016-123505,22-11-2016,14.94
2154,CA-2017-117282,14-07-2017,14.16
2155,US-2017-120460,30-04-2017,22.608
2156,CA-2017-111115,25-07-2017,21.48
2157,CA-2015-124646,22-06-2015,501.81
2159,CA-2018-148166,21-10-2018,17.856
2160,CA-2017-159737,03-09-2017,8.808
2161,CA-2017-141019,14-05-2017,79.384
2162,CA-2017-101938,07-01-2017,34.58
2163,CA-2018-166296,13-03-2018,314.55
2164,CA-2017-154018,13-10-2017,191.976
2169,CA-2018-117870,27-01-2018,14.016
2172,US-2018-137491,19-11-2018,305.312
2173,CA-2015-152296,01-08-2015,19.752
2174,CA-2017-112025,30-07-2017,9.264
2175,CA-2016-132507,30-07-2016,61.792
2176,CA-2017-125738,15-10-2017,45.68
2180,CA-2017-128818,07-05-2017,85.232
2186,CA-2018-124576,01-08-2018,54.896
2187,CA-2017-101378,14-07-2017,29
2188,CA-2018-143063,10-08-2018,70.08
2191,CA-2017-118913,25-06-2017,60.81
2192,CA-2017-128412,10-12-2017,153.552
2197,CA-2017-136483,01-12-2017,4.704
2198,CA-2015-163013,28-11-2015,14.67
2199,CA-2016-135363,28-03-2016,15.552
2201,US-2015-165659,01-06-2015,22.2
2203,CA-2016-138002,06-09-2016,6.096
2205,CA-2016-128860,29-06-2016,20.104
2206,CA-2017-164350,10-09-2017,67.56
2207,US-2015-103905,14-07-2015,29.932
2209,CA-2016-129854,22-08-2016,16.52
2210,CA-2015-125556,14-11-2015,832.93
2212,CA-2017-162313,27-11-2017,167.292
2213,CA-2018-107874,21-11-2018,27.42
2214,CA-2018-129378,01-10-2018,1.44
2218,CA-2015-151953,20-09-2015,2.816
2219,CA-2018-130841,28-07-2018,9.984
2222,CA-2016-131884,06-12-2016,485.94
2225,CA-2018-121909,31-07-2018,54.816
2226,CA-2017-106383,19-03-2017,72.294
2227,CA-2018-130771,29-07-2018,2.896
2229,CA-2017-139157,01-10-2017,330.588
2230,CA-2015-128055,31-03-2015,673.568
2232,CA-2018-157091,26-06-2018,526.45
2233,CA-2018-132122,09-07-2018,228.92
2234,CA-2016-123232,14-12-2016,319.968
2235,CA-2018-104066,05-12-2018,205.03
2236,CA-2016-145849,15-09-2016,190.86
2238,CA-2017-122322,15-07-2017,44.4
2239,CA-2018-166849,20-04-2018,44.4
2240,CA-2017-146633,15-11-2017,1016.792
2242,US-2017-126893,26-11-2017,494.982
2243,CA-2018-103380,21-11-2018,56.56
2248,CA-2016-116092,15-02-2016,13.36
2253,CA-2017-117849,15-04-2017,143.7
2254,CA-2016-169201,28-09-2016,43.26
2256,CA-2017-164091,17-09-2017,437.85
2258,CA-2018-105214,16-06-2018,1212.96
2260,CA-2016-117611,08-11-2016,5
2262,US-2016-137960,18-12-2016,166.24
2263,CA-2018-122994,06-02-2018,359.97
2264,CA-2017-131065,14-11-2017,499.98
2267,CA-2018-149146,12-10-2018,7.968
2268,CA-2018-137470,17-09-2018,12.96
2269,CA-2018-105480,20-12-2018,6.48
2271,CA-2018-164917,02-12-2018,47.96
2272,CA-2016-102036,21-09-2016,199.74
2273,CA-2016-142944,06-03-2016,435.26
2275,CA-2015-157882,03-10-2015,143.432
2277,CA-2015-104283,27-06-2015,306.2
2280,CA-2018-142622,30-10-2018,97.568
2283,CA-2017-132143,03-09-2017,48.16
2284,CA-2016-153108,05-03-2016,23.92
2286,CA-2017-112676,05-05-2017,14.352
2287,CA-2018-165687,17-11-2018,35.04
2288,US-2018-112928,01-06-2018,17.48
2289,CA-2018-143343,10-06-2018,16.4
2290,CA-2018-115154,08-01-2018,892.98
2291,CA-2016-149342,20-04-2016,287.97
2294,CA-2016-130995,01-11-2016,4.95
2295,CA-2018-127929,23-12-2018,181.95
2296,CA-2016-113145,01-11-2016,13.52
2301,CA-2015-162362,14-11-2015,12.72
2303,CA-2017-106558,17-01-2017,316
2304,CA-2018-157931,17-09-2018,723.92
2306,CA-2017-115574,23-12-2017,141.372
2307,CA-2016-160794,06-08-2016,27.216
2308,CA-2018-116225,05-11-2018,390.75
2309,US-2018-120418,11-06-2018,280.792
2314,CA-2018-122035,20-07-2018,14.62
2320,CA-2016-117828,23-12-2016,194.32
2321,CA-2018-165491,20-03-2018,265.93
2322,CA-2016-109470,31-12-2016,94.74
2326,CA-2016-105102,15-09-2016,79.872
2329,CA-2018-138422,23-09-2018,14.352
2330,US-2016-147739,25-12-2016,547.136
2331,CA-2017-155187,24-09-2017,41.96
2333,CA-2018-169285,21-03-2018,277.4
2335,CA-2015-140886,30-09-2015,69.216
2336,CA-2018-152695,10-12-2018,10.86
2338,CA-2015-110639,23-08-2015,25.92
2340,CA-2015-121727,19-08-2015,10.72
2341,CA-2017-137736,10-11-2017,41.86
2342,US-2015-143231,31-12-2015,63.2
2344,US-2015-155894,26-07-2015,123.552
2345,CA-2017-119025,22-02-2017,490.32
2346,CA-2017-159373,13-03-2017,70.08
2349,CA-2018-109701,02-12-2018,9.024
2354,CA-2016-111514,31-08-2016,1552.831
2358,US-2015-148838,17-03-2015,1579.746
2363,CA-2018-136497,16-04-2018,13.71
2364,US-2017-108637,13-03-2017,127.88
2367,CA-2015-102295,24-11-2015,120.712
2368,CA-2018-123659,10-02-2018,23.12
2369,US-2017-129469,23-09-2017,532.704
2371,CA-2018-155152,07-07-2018,252
2372,CA-2017-159940,07-07-2017,60.288
2376,CA-2018-119669,24-01-2018,5.67
2377,US-2015-164616,19-08-2015,76.776
2379,CA-2016-148628,06-12-2016,32.75
2380,CA-2017-118052,06-05-2017,7.216
2383,US-2018-117534,25-03-2018,176.04
2388,CA-2016-145065,12-12-2016,7.86
2390,US-2016-127040,06-12-2016,6.48
2394,CA-2017-128111,17-03-2017,39.68
2395,CA-2016-137897,14-11-2016,37.6
2398,CA-2018-169264,14-08-2018,5.76
2400,CA-2018-147361,09-09-2018,628.81
2402,CA-2018-145877,01-04-2018,94.2
2404,US-2017-110170,27-09-2017,956.6648
2405,CA-2018-108574,07-10-2018,1115.91
