Category_Row_ID,Category,Sub_Category
8404,Office Supplies,Paper
8405,Furniture,Furnishings
8410,Office Supplies,Binders
8411,Furniture,Tables
8412,Office Supplies,Art
8413,Furniture,Tables
8414,Office Supplies,Paper
8416,Office Supplies,Paper
8417,Office Supplies,Binders
8422,Technology,Accessories
8426,Office Supplies,Binders
8427,Office Supplies,Supplies
8428,Office Supplies,Supplies
8429,Technology,Accessories
8430,Furniture,Furnishings
8431,Office Supplies,Storage
8432,Furniture,Furnishings
8433,Office Supplies,Fasteners
8437,Office Supplies,Binders
8438,Technology,Accessories
8439,Office Supplies,Binders
8440,Technology,Phones
8441,Office Supplies,Paper
8442,Office Supplies,Paper
8443,Technology,Phones
8446,Furniture,Tables
8452,Technology,Phones
8453,Furniture,Chairs
8456,Technology,Phones
8457,Furniture,Chairs
8459,Office Supplies,Binders
8461,Office Supplies,Binders
8463,Office Supplies,Labels
8464,Technology,Phones
8465,Technology,Accessories
8466,Office Supplies,Storage
8467,Office Supplies,Appliances
8468,Office Supplies,Binders
8469,Furniture,Tables
8470,Furniture,Bookcases
8474,Office Supplies,Storage
8475,Office Supplies,Binders
8477,Office Supplies,Paper
8478,Technology,Machines
8479,Office Supplies,Art
8480,Office Supplies,Paper
8481,Technology,Phones
8482,Office Supplies,Art
8483,Office Supplies,Labels
8484,Office Supplies,Binders
8485,Furniture,Furnishings
8486,Office Supplies,Paper
8489,Technology,Machines
8492,Office Supplies,Fasteners
8493,Office Supplies,Paper
8496,Technology,Accessories
8497,Office Supplies,Art
8502,Technology,Phones
8504,Office Supplies,Paper
8505,Furniture,Chairs
8506,Office Supplies,Binders
8509,Technology,Accessories
8512,Office Supplies,Binders
8513,Furniture,Furnishings
8514,Office Supplies,Paper
8515,Office Supplies,Art
8517,Office Supplies,Art
8518,Furniture,Furnishings
8519,Furniture,Furnishings
8522,Furniture,Furnishings
8523,Technology,Phones
8524,Office Supplies,Paper
8525,Technology,Phones
8530,Furniture,Chairs
8531,Office Supplies,Paper
8535,Office Supplies,Labels
8536,Technology,Accessories
8537,Office Supplies,Binders
8540,Technology,Copiers
8542,Office Supplies,Storage
8544,Technology,Accessories
8545,Furniture,Furnishings
8548,Technology,Accessories
8550,Furniture,Furnishings
8551,Office Supplies,Labels
8553,Technology,Copiers
8554,Technology,Accessories
8555,Furniture,Tables
8556,Technology,Accessories
8558,Technology,Phones
8563,Furniture,Chairs
8564,Office Supplies,Binders
8566,Technology,Phones
8568,Office Supplies,Paper
8569,Office Supplies,Binders
8572,Office Supplies,Paper
8573,Technology,Machines
8574,Office Supplies,Paper
8575,Office Supplies,Fasteners
8576,Office Supplies,Appliances
8577,Furniture,Furnishings
8578,Furniture,Tables
8580,Office Supplies,Labels
8581,Furniture,Furnishings
8585,Office Supplies,Binders
8586,Office Supplies,Binders
8587,Technology,Accessories
8589,Office Supplies,Storage
8590,Office Supplies,Art
8591,Office Supplies,Envelopes
8592,Office Supplies,Envelopes
8594,Technology,Accessories
8596,Office Supplies,Binders
8598,Office Supplies,Binders
8599,Office Supplies,Binders
8603,Technology,Phones
8604,Technology,Accessories
8607,Technology,Accessories
8608,Furniture,Furnishings
8612,Technology,Accessories
8613,Office Supplies,Art
8614,Technology,Accessories
8615,Office Supplies,Labels
8619,Furniture,Tables
8620,Office Supplies,Storage
8621,Furniture,Furnishings
8622,Office Supplies,Appliances
8623,Office Supplies,Storage
8624,Office Supplies,Binders
8626,Office Supplies,Paper
8627,Office Supplies,Storage
8632,Furniture,Bookcases
8635,Furniture,Bookcases
8636,Office Supplies,Art
8638,Furniture,Furnishings
8639,Technology,Accessories
8640,Office Supplies,Binders
8641,Office Supplies,Binders
8642,Office Supplies,Binders
8643,Office Supplies,Fasteners
8647,Furniture,Chairs
8648,Furniture,Chairs
8649,Office Supplies,Storage
8651,Office Supplies,Fasteners
8659,Office Supplies,Binders
8660,Office Supplies,Paper
8661,Furniture,Bookcases
8662,Furniture,Furnishings
8665,Furniture,Furnishings
8666,Office Supplies,Supplies
8667,Office Supplies,Art
8668,Office Supplies,Binders
8670,Office Supplies,Paper
8671,Furniture,Furnishings
8673,Office Supplies,Fasteners
8678,Furniture,Tables
8679,Office Supplies,Binders
8681,Office Supplies,Appliances
8683,Technology,Accessories
8684,Office Supplies,Art
8685,Technology,Accessories
8686,Office Supplies,Storage
8687,Office Supplies,Supplies
8690,Office Supplies,Art
8691,Technology,Phones
8694,Technology,Accessories
8695,Office Supplies,Paper
8696,Furniture,Tables
8697,Technology,Phones
8704,Office Supplies,Appliances
8705,Technology,Phones
8706,Office Supplies,Fasteners
8707,Furniture,Chairs
8709,Technology,Phones
8712,Furniture,Tables
8713,Furniture,Bookcases
8714,Technology,Phones
8716,Office Supplies,Binders
8717,Office Supplies,Appliances
8724,Office Supplies,Paper
8726,Office Supplies,Art
8727,Technology,Accessories
8732,Office Supplies,Supplies
8733,Office Supplies,Paper
8736,Office Supplies,Storage
8737,Office Supplies,Storage
8738,Office Supplies,Binders
8739,Office Supplies,Art
8741,Office Supplies,Art
8742,Office Supplies,Binders
8743,Furniture,Furnishings
8745,Office Supplies,Art
8747,Furniture,Furnishings
8750,Office Supplies,Binders
8752,Office Supplies,Paper
8754,Office Supplies,Labels
8757,Office Supplies,Appliances
8761,Office Supplies,Binders
8763,Office Supplies,Storage
8765,Office Supplies,Art
8769,Technology,Accessories
8770,Technology,Phones
8772,Office Supplies,Appliances
8774,Office Supplies,Appliances
8776,Office Supplies,Art
8777,Furniture,Chairs
8779,Furniture,Bookcases
8780,Office Supplies,Storage
8781,Office Supplies,Art
8783,Office Supplies,Binders
8785,Office Supplies,Labels
8786,Technology,Phones
8789,Furniture,Chairs
8791,Office Supplies,Binders
8792,Technology,Phones
8793,Office Supplies,Labels
8797,Office Supplies,Paper
8799,Technology,Phones
8800,Technology,Copiers
8801,Office Supplies,Paper
8802,Technology,Phones
8804,Technology,Accessories
8806,Office Supplies,Binders
8807,Furniture,Furnishings
8808,Office Supplies,Binders
8811,Office Supplies,Paper
8812,Office Supplies,Appliances
8814,Furniture,Chairs
8815,Technology,Phones
8820,Office Supplies,Paper
8821,Technology,Copiers
8825,Office Supplies,Envelopes
8826,Office Supplies,Labels
8827,Office Supplies,Paper
8829,Office Supplies,Paper
8830,Office Supplies,Storage
8831,Office Supplies,Binders
8832,Furniture,Furnishings
8833,Office Supplies,Binders
8834,Office Supplies,Storage
8839,Office Supplies,Art
8842,Technology,Accessories
8844,Office Supplies,Storage
8845,Office Supplies,Binders
8849,Technology,Phones
8853,Office Supplies,Paper
8854,Office Supplies,Supplies
8856,Office Supplies,Binders
8857,Technology,Accessories
8860,Technology,Phones
8861,Office Supplies,Labels
8866,Office Supplies,Appliances
8867,Furniture,Bookcases
8869,Technology,Machines
8870,Office Supplies,Binders
8873,Technology,Machines
8875,Office Supplies,Binders
8876,Office Supplies,Supplies
8878,Technology,Machines
8880,Office Supplies,Paper
8882,Technology,Accessories
8883,Technology,Phones
8885,Office Supplies,Binders
8888,Office Supplies,Storage
8889,Furniture,Furnishings
8890,Technology,Phones
8892,Furniture,Chairs
8893,Furniture,Chairs
8894,Furniture,Tables
8895,Furniture,Furnishings
8899,Technology,Phones
8901,Furniture,Furnishings
8905,Office Supplies,Labels
8908,Technology,Phones
8909,Office Supplies,Paper
8910,Office Supplies,Labels
8911,Technology,Accessories
8915,Office Supplies,Storage
8920,Furniture,Furnishings
8921,Technology,Accessories
8922,Technology,Phones
8924,Office Supplies,Binders
8925,Technology,Phones
8928,Office Supplies,Art
8929,Furniture,Tables
8932,Furniture,Furnishings
8934,Furniture,Furnishings
8935,Office Supplies,Paper
8937,Office Supplies,Art
8941,Office Supplies,Supplies
8942,Office Supplies,Binders
8944,Furniture,Chairs
8945,Office Supplies,Paper
8946,Office Supplies,Supplies
8947,Office Supplies,Paper
8949,Office Supplies,Appliances
8950,Furniture,Tables
8955,Furniture,Bookcases
8956,Office Supplies,Paper
8957,Furniture,Furnishings
8959,Technology,Phones
8963,Furniture,Furnishings
8966,Office Supplies,Binders
8967,Technology,Accessories
8969,Office Supplies,Storage
8970,Office Supplies,Art
8972,Furniture,Chairs
8973,Technology,Accessories
8974,Furniture,Bookcases
8975,Office Supplies,Paper
8979,Office Supplies,Binders
8980,Office Supplies,Binders
8981,Office Supplies,Binders
8982,Office Supplies,Appliances
8986,Furniture,Furnishings
8990,Furniture,Furnishings
8992,Technology,Accessories
8993,Technology,Accessories
8995,Office Supplies,Paper
8997,Technology,Phones
8998,Office Supplies,Paper
9000,Furniture,Chairs
9001,Office Supplies,Binders
9002,Technology,Accessories
9004,Technology,Accessories
9006,Office Supplies,Storage
9010,Office Supplies,Paper
9011,Office Supplies,Binders
9012,Technology,Accessories
9013,Furniture,Furnishings
9014,Office Supplies,Art
9016,Office Supplies,Binders
9018,Office Supplies,Paper
9020,Technology,Accessories
9022,Office Supplies,Binders
9023,Furniture,Furnishings
9024,Furniture,Chairs
9025,Technology,Accessories
9028,Furniture,Furnishings
9030,Office Supplies,Binders
9031,Office Supplies,Appliances
9033,Furniture,Chairs
9034,Office Supplies,Binders
9035,Office Supplies,Binders
9037,Office Supplies,Paper
9039,Technology,Phones
9040,Office Supplies,Binders
9041,Furniture,Tables
9042,Furniture,Furnishings
9043,Office Supplies,Appliances
9044,Technology,Accessories
9045,Office Supplies,Binders
9050,Office Supplies,Art
9051,Office Supplies,Paper
9052,Office Supplies,Art
9055,Office Supplies,Supplies
9056,Technology,Accessories
9057,Furniture,Chairs
9058,Furniture,Furnishings
9060,Furniture,Tables
9061,Office Supplies,Binders
9063,Office Supplies,Fasteners
9064,Office Supplies,Paper
9067,Technology,Accessories
9068,Technology,Phones
9069,Furniture,Chairs
9071,Furniture,Furnishings
9072,Office Supplies,Storage
9073,Office Supplies,Envelopes
9075,Office Supplies,Storage
9076,Office Supplies,Binders
9078,Technology,Accessories
9079,Furniture,Furnishings
9081,Technology,Phones
9083,Office Supplies,Art
9084,Office Supplies,Storage
9086,Office Supplies,Binders
9087,Office Supplies,Appliances
9089,Technology,Phones
9090,Office Supplies,Storage
9091,Office Supplies,Storage
9092,Office Supplies,Paper
9094,Technology,Phones
9098,Office Supplies,Paper
9099,Technology,Phones
9102,Office Supplies,Art
9108,Office Supplies,Supplies
9111,Office Supplies,Envelopes
9115,Technology,Phones
9116,Technology,Phones
9120,Office Supplies,Labels
9122,Office Supplies,Appliances
9123,Office Supplies,Paper
9124,Office Supplies,Binders
9125,Furniture,Furnishings
9127,Office Supplies,Art
9128,Office Supplies,Storage
9129,Office Supplies,Binders
9130,Furniture,Bookcases
9132,Furniture,Furnishings
9134,Technology,Phones
9135,Office Supplies,Storage
9138,Office Supplies,Binders
9140,Technology,Accessories
9141,Technology,Accessories
9142,Technology,Phones
9143,Office Supplies,Binders
9146,Office Supplies,Binders
9147,Technology,Accessories
9150,Office Supplies,Binders
9152,Office Supplies,Art
9155,Furniture,Furnishings
9156,Office Supplies,Paper
9157,Office Supplies,Appliances
9160,Office Supplies,Binders
9162,Furniture,Bookcases
9164,Technology,Accessories
9166,Technology,Machines
9169,Office Supplies,Paper
9171,Furniture,Furnishings
9175,Technology,Phones
9177,Office Supplies,Binders
9178,Technology,Phones
9180,Technology,Phones
9188,Office Supplies,Supplies
9193,Office Supplies,Binders
9195,Office Supplies,Supplies
9197,Office Supplies,Paper
9201,Furniture,Bookcases
9203,Office Supplies,Binders
9205,Office Supplies,Art
9206,Office Supplies,Art
9208,Technology,Accessories
9209,Office Supplies,Storage
9210,Office Supplies,Envelopes
9212,Office Supplies,Paper
9213,Furniture,Furnishings
9215,Office Supplies,Labels
9216,Office Supplies,Paper
9217,Office Supplies,Appliances
9218,Office Supplies,Envelopes
9219,Office Supplies,Storage
9221,Office Supplies,Labels
9224,Office Supplies,Binders
9228,Office Supplies,Appliances
9229,Office Supplies,Art
9230,Office Supplies,Binders
9232,Office Supplies,Binders
9233,Furniture,Furnishings
9239,Furniture,Furnishings
9240,Office Supplies,Paper
9243,Office Supplies,Binders
9247,Office Supplies,Art
9249,Office Supplies,Binders
9251,Office Supplies,Binders
9252,Office Supplies,Binders
9253,Technology,Accessories
9255,Furniture,Chairs
9261,Office Supplies,Supplies
9262,Furniture,Chairs
9263,Furniture,Chairs
9265,Office Supplies,Binders
9267,Furniture,Furnishings
9268,Furniture,Chairs
9270,Office Supplies,Binders
9272,Furniture,Furnishings
9274,Office Supplies,Binders
9275,Office Supplies,Art
9276,Office Supplies,Storage
9278,Office Supplies,Labels
9281,Furniture,Bookcases
9282,Office Supplies,Appliances
9283,Office Supplies,Paper
9284,Office Supplies,Labels
9285,Furniture,Chairs
9286,Furniture,Furnishings
9287,Office Supplies,Binders
9289,Furniture,Chairs
9290,Office Supplies,Paper
9291,Office Supplies,Art
9293,Office Supplies,Binders
9294,Office Supplies,Binders
9295,Office Supplies,Paper
9297,Technology,Accessories
9306,Office Supplies,Art
9307,Office Supplies,Art
9311,Office Supplies,Binders
9312,Office Supplies,Labels
9314,Office Supplies,Storage
9316,Technology,Phones
9318,Technology,Accessories
9319,Office Supplies,Paper
9322,Furniture,Furnishings
9324,Office Supplies,Paper
9327,Furniture,Furnishings
9330,Office Supplies,Appliances
9331,Office Supplies,Envelopes
9332,Technology,Phones
9333,Office Supplies,Appliances
9335,Furniture,Bookcases
9337,Office Supplies,Fasteners
9338,Office Supplies,Binders
9343,Office Supplies,Binders
9344,Furniture,Tables
9349,Furniture,Furnishings
9351,Office Supplies,Binders
9353,Furniture,Chairs
9355,Office Supplies,Paper
9358,Office Supplies,Binders
9362,Office Supplies,Binders
9366,Office Supplies,Paper
9367,Office Supplies,Binders
9369,Office Supplies,Paper
9370,Furniture,Chairs
9371,Furniture,Furnishings
9374,Technology,Phones
9375,Office Supplies,Supplies
9376,Technology,Accessories
9377,Technology,Accessories
9378,Office Supplies,Storage
9379,Office Supplies,Envelopes
9380,Office Supplies,Paper
9385,Office Supplies,Paper
9386,Furniture,Furnishings
9387,Office Supplies,Paper
9391,Office Supplies,Storage
9392,Technology,Phones
9393,Furniture,Chairs
9394,Technology,Phones
9400,Office Supplies,Art
9401,Office Supplies,Envelopes
9402,Furniture,Furnishings
9403,Furniture,Tables
9405,Office Supplies,Fasteners
9406,Technology,Machines
9408,Technology,Accessories
9410,Office Supplies,Binders
9412,Office Supplies,Storage
9413,Furniture,Chairs
9414,Office Supplies,Binders
9415,Technology,Phones
9418,Office Supplies,Paper
9420,Office Supplies,Appliances
9422,Technology,Phones
9426,Furniture,Chairs
9427,Office Supplies,Art
9428,Furniture,Furnishings
9429,Furniture,Chairs
9430,Technology,Phones
9432,Office Supplies,Labels
9433,Technology,Accessories
9437,Office Supplies,Binders
9438,Office Supplies,Paper
9439,Technology,Phones
9440,Office Supplies,Supplies
9441,Office Supplies,Paper
9442,Office Supplies,Appliances
9443,Office Supplies,Art
9445,Technology,Phones
9446,Office Supplies,Labels
9447,Office Supplies,Paper
9448,Furniture,Furnishings
9449,Office Supplies,Labels
9450,Office Supplies,Binders
9451,Office Supplies,Storage
9452,Office Supplies,Appliances
9456,Technology,Machines
9457,Technology,Accessories
9459,Office Supplies,Art
9461,Office Supplies,Paper
9462,Technology,Phones
9463,Furniture,Chairs
9464,Office Supplies,Art
9465,Office Supplies,Labels
9466,Furniture,Furnishings
9467,Office Supplies,Binders
9475,Office Supplies,Labels
9479,Office Supplies,Fasteners
9482,Office Supplies,Storage
9483,Technology,Accessories
9484,Office Supplies,Art
9485,Furniture,Bookcases
9487,Furniture,Tables
9488,Office Supplies,Fasteners
9489,Technology,Phones
9490,Office Supplies,Art
9491,Office Supplies,Binders
9493,Office Supplies,Binders
9494,Furniture,Tables
9496,Technology,Accessories
9498,Office Supplies,Paper
9501,Furniture,Furnishings
9502,Furniture,Furnishings
9503,Office Supplies,Art
9505,Technology,Phones
9507,Office Supplies,Art
9511,Office Supplies,Art
9512,Office Supplies,Binders
9513,Furniture,Bookcases
9514,Technology,Accessories
9515,Office Supplies,Paper
9516,Office Supplies,Art
9517,Technology,Phones
9520,Office Supplies,Appliances
9521,Office Supplies,Storage
9522,Technology,Phones
9525,Office Supplies,Binders
9530,Office Supplies,Storage
9531,Office Supplies,Paper
9532,Office Supplies,Storage
9533,Furniture,Chairs
9537,Furniture,Furnishings
9538,Furniture,Bookcases
9539,Office Supplies,Paper
9541,Furniture,Chairs
9542,Office Supplies,Labels
9546,Technology,Accessories
9548,Office Supplies,Paper
9551,Office Supplies,Binders
9552,Office Supplies,Storage
9553,Technology,Accessories
9554,Furniture,Furnishings
9555,Furniture,Furnishings
9557,Office Supplies,Paper
9558,Furniture,Furnishings
9559,Technology,Accessories
9565,Office Supplies,Paper
9566,Furniture,Chairs
9569,Technology,Phones
9570,Office Supplies,Binders
9575,Furniture,Furnishings
9576,Furniture,Chairs
9579,Technology,Phones
9583,Office Supplies,Fasteners
9584,Furniture,Bookcases
9585,Office Supplies,Storage
9586,Office Supplies,Paper
9587,Office Supplies,Binders
9588,Office Supplies,Storage
9589,Office Supplies,Art
9590,Office Supplies,Paper
9592,Furniture,Furnishings
9594,Office Supplies,Paper
9596,Office Supplies,Appliances
9599,Furniture,Furnishings
9600,Office Supplies,Appliances
9601,Office Supplies,Paper
9602,Office Supplies,Paper
9603,Office Supplies,Supplies
9604,Furniture,Tables
9605,Office Supplies,Appliances
9606,Technology,Accessories
9608,Office Supplies,Paper
9610,Furniture,Furnishings
9612,Office Supplies,Fasteners
9613,Technology,Phones
9614,Office Supplies,Appliances
9617,Office Supplies,Art
9618,Technology,Copiers
9621,Office Supplies,Appliances
9624,Office Supplies,Appliances
9627,Office Supplies,Paper
9628,Office Supplies,Binders
9629,Office Supplies,Paper
9631,Office Supplies,Binders
9633,Office Supplies,Appliances
9634,Technology,Accessories
9637,Furniture,Furnishings
9639,Office Supplies,Paper
9640,Furniture,Tables
9641,Office Supplies,Art
9645,Technology,Accessories
9648,Office Supplies,Storage
9650,Furniture,Bookcases
9654,Technology,Accessories
9656,Furniture,Furnishings
9660,Office Supplies,Labels
9661,Technology,Phones
9664,Office Supplies,Storage
9665,Office Supplies,Paper
9666,Furniture,Furnishings
9668,Office Supplies,Binders
9670,Office Supplies,Labels
9671,Office Supplies,Art
9672,Technology,Phones
9673,Office Supplies,Paper
9675,Office Supplies,Storage
9676,Furniture,Furnishings
9677,Office Supplies,Envelopes
9678,Office Supplies,Art
9680,Office Supplies,Storage
9682,Office Supplies,Labels
9686,Technology,Accessories
9687,Office Supplies,Art
9688,Office Supplies,Binders
9689,Office Supplies,Paper
9691,Office Supplies,Art
9692,Furniture,Bookcases
9693,Office Supplies,Storage
9694,Office Supplies,Paper
9696,Office Supplies,Appliances
9697,Office Supplies,Labels
9698,Furniture,Furnishings
9699,Office Supplies,Paper
9702,Office Supplies,Fasteners
9703,Office Supplies,Paper
9706,Office Supplies,Binders
9707,Furniture,Chairs
9711,Furniture,Furnishings
9716,Office Supplies,Binders
9717,Office Supplies,Art
9718,Technology,Phones
9720,Office Supplies,Storage
9721,Furniture,Furnishings
9722,Furniture,Chairs
9724,Office Supplies,Binders
9725,Office Supplies,Envelopes
9726,Technology,Accessories
9727,Office Supplies,Appliances
9730,Office Supplies,Binders
9732,Office Supplies,Art
9733,Furniture,Chairs
9736,Office Supplies,Paper
9737,Technology,Phones
9738,Office Supplies,Storage
9742,Furniture,Bookcases
9743,Office Supplies,Labels
9744,Office Supplies,Labels
9745,Office Supplies,Envelopes
9746,Furniture,Tables
9748,Furniture,Furnishings
9750,Technology,Accessories
9751,Office Supplies,Art
9753,Office Supplies,Binders
9754,Office Supplies,Labels
9760,Furniture,Chairs
9761,Office Supplies,Art
9762,Technology,Accessories
9765,Technology,Phones
9766,Office Supplies,Binders
9768,Office Supplies,Binders
9769,Office Supplies,Paper
9770,Furniture,Bookcases
9773,Office Supplies,Paper
9774,Technology,Phones
9775,Office Supplies,Binders
9781,Technology,Phones
9783,Office Supplies,Paper
9786,Office Supplies,Binders
9787,Furniture,Chairs
9788,Furniture,Bookcases
9792,Office Supplies,Envelopes
9796,Office Supplies,Binders
9797,Office Supplies,Art
